Surface,Round,Winner,Loser,WRank,LRank,WPts,LPts,Year,Fit
Hard,Quarterfinals,Bacsinszky T.,Errani S.,17,20,2508,2410,2015,1
Hard,Quarterfinals,Radwanska A.,Kerber A.,8,10,3225,3220,2015,1
Hard,Quarterfinals,Ivanovic A.,Pavlyuchenkova A.,15,32,2785,1541,2015,1
Hard,Quarterfinals,Muguruza G.,Mattek-Sands B.,5,90,3691,690,2015,1
Hard,Semifinals,Bacsinszky T.,Ivanovic A.,17,15,2508,2785,2015,1
Hard,Semifinals,Muguruza G.,Radwanska A.,5,8,3691,3225,2015,1
Hard,The Final,Muguruza G.,Bacsinszky T.,5,17,3691,2508,2015,1
Hard,1st Round,Arruabarrena L.,Falconi I.,87,65,697,866,2015,1
Hard,1st Round,Puig M.,Kumkhum L.,92,192,673,259,2015,1
Hard,1st Round,Lee Y.H.,Jang S.J.,245,212,185,230,2015,1
Hard,1st Round,Komardina A.,Chang K.C.,234,125,196,439,2015,1
Hard,1st Round,Rodionova An.,Ramialison I.,255,293,176,149,2015,1
Hard,1st Round,Shvedova Y.,Gajdosova J.,85,100,716,610,2015,1
Hard,1st Round,Jankovic J.,Bogdan A.,24,149,2125,350,2015,1
Hard,1st Round,Gavrilova D.,Kato M.,36,207,1295,234,2015,1
Hard,1st Round,Watson H.,Zhang K.L.,61,191,935,264,2015,1
Hard,1st Round,Nara K.,Zhang L.,82,309,740,130,2015,1
Hard,1st Round,Williams V.,Beygelzimer Y.,14,199,2982,250,2015,1
Hard,1st Round,Wang Yaf.,Mchale C.,143,63,380,915,2015,1
Hard,1st Round,Kerber A.,Schiavone F.,9,112,3330,529,2015,1
Hard,2nd Round,Gavrilova D.,Arruabarrena L.,36,87,1295,697,2015,1
Hard,2nd Round,Watson H.,Lee Y.H.,61,245,935,185,2015,1
Hard,2nd Round,Stosur S.,Puig M.,28,92,1755,673,2015,1
Hard,2nd Round,Jankovic J.,Rodionova An.,24,255,2125,176,2015,1
Hard,2nd Round,Cornet A.,Shvedova Y.,43,85,1205,716,2015,1
Hard,2nd Round,Garcia C.,Komardina A.,35,234,1315,196,2015,1
Hard,2nd Round,Williams V.,Wang Yaf.,14,143,2982,380,2015,1
Hard,2nd Round,Kerber A.,Nara K.,9,82,3330,740,2015,1
Hard,Quarterfinals,Stosur S.,Watson H.,28,61,1755,935,2015,1
Hard,Quarterfinals,Kerber A.,Garcia C.,9,35,3330,1315,2015,1
Hard,Quarterfinals,Williams V.,Cornet A.,14,43,2982,1205,2015,1
Hard,Quarterfinals,Jankovic J.,Gavrilova D.,24,36,2125,1295,2015,1
Hard,Semifinals,Kerber A.,Stosur S.,9,28,3330,1755,2015,1
Hard,Semifinals,Jankovic J.,Williams V.,24,14,2125,2982,2015,1
Hard,The Final,Jankovic J.,Kerber A.,24,9,2125,3330,2015,1
Hard,1st Round,Friedsam A.L.,Rybarikova M.,118,77,476,782,2015,1
Hard,1st Round,Gasparyan M.,Witthoeft C.,73,57,821,968,2015,1
Hard,1st Round,Flipkens K.,Lepchenko V.,110,44,543,1184,2015,1
Hard,1st Round,Van Uytvanck A.,Hradecka L.,50,55,1062,1009,2015,1
Hard,1st Round,Giorgi C.,Goerges J.,33,52,1395,1040,2015,1
Hard,1st Round,Konta J.,Beck A.,47,41,1086,1243,2015,1
Hard,1st Round,Pavlyuchenkova A.,Siniakova K.,29,70,1755,845,2015,1
Hard,1st Round,Mitu A.,Safarova L.,95,7,659,3405,2015,1
Hard,1st Round,Barthel M.,Bertens K.,49,97,1065,648,2015,1
Hard,1st Round,Strycova B.,Haas B.,38,240,1290,189,2015,1
Hard,1st Round,Allertova D.,Koukalova K.,58,105,957,588,2015,1
Hard,1st Round,Larsson J.,Petkovic A.,59,20,949,2445,2015,1
Hard,1st Round,Krunic A.,Vinci R.,99,17,636,2655,2015,1
Hard,1st Round,Wozniacki C.,Lucic M.,11,68,3151,855,2015,1
Hard,2nd Round,Brengle M.,Konta J.,42,47,1233,1086,2015,1
Hard,2nd Round,Gasparyan M.,Giorgi C.,73,33,821,1395,2015,1
Hard,2nd Round,Friedsam A.L.,Mitu A.,118,95,476,659,2015,1
Hard,2nd Round,Larsson J.,Van Uytvanck A.,59,50,949,1062,2015,1
Hard,2nd Round,Pavlyuchenkova A.,Voegele S.,29,165,1755,319,2015,1
Hard,2nd Round,Krunic A.,Barthel M.,99,49,636,1065,2015,1
Hard,2nd Round,Flipkens K.,Wozniacki C.,110,11,543,3151,2015,1
Hard,2nd Round,Allertova D.,Strycova B.,58,38,957,1290,2015,1
Hard,Quarterfinals,Friedsam A.L.,Gasparyan M.,118,73,476,821,2015,1
Hard,Quarterfinals,Flipkens K.,Allertova D.,110,58,543,957,2015,1
Hard,Quarterfinals,Pavlyuchenkova A.,Krunic A.,29,99,1755,636,2015,1
Hard,Semifinals,Friedsam A.L.,Larsson J.,118,59,476,949,2015,1
Hard,Semifinals,Pavlyuchenkova A.,Flipkens K.,29,110,1755,543,2015,1
Hard,The Final,Pavlyuchenkova A.,Friedsam A.L.,29,118,1755,476,2015,1
Hard,1st Round,Vesnina E.,Svitolina E.,115,21,509,2410,2015,1
Hard,1st Round,Wang Q.,Zhang Yux.,104,219,589,220,2015,1
Hard,1st Round,Linette M.,Putintseva Y.,64,83,868,737,2015,1
Hard,1st Round,Kulichkova E.,Tig P.M.,103,113,599,527,2015,1
Hard,1st Round,Mladenovic K.,Liu F.,27,168,1760,312,2015,1
Hard,1st Round,Pereira T.,Hibino N.,46,78,1107,780,2015,1
Hard,1st Round,Riske A.,Han X.,91,157,677,326,2015,1
Hard,1st Round,Babos T.,Kudryavtseva A.,74,152,801,341,2015,1
Hard,1st Round,Kovinic D.,Bondarenko K.,75,79,800,768,2015,1
Hard,1st Round,Duan Y.Y.,Vaidisova N.,123,270,463,165,2015,1
Hard,1st Round,Jovanovski B.,Jabeur O.,90,167,690,312,2015,1
Hard,1st Round,Radwanska U.,Kichenok N.,88,261,692,172,2015,1
Hard,1st Round,Pliskova Ka.,Kucova K.,15,170,2950,310,2015,1
Hard,1st Round,Radwanska A.,Savchuk O.,6,210,3515,231,2015,1
Hard,2nd Round,Mladenovic K.,Radwanska U.,27,88,1760,692,2015,1
Hard,2nd Round,Jovanovski B.,Vesnina E.,90,115,690,509,2015,1
Hard,2nd Round,Babos T.,Riske A.,74,91,801,677,2015,1
Hard,2nd Round,Pliskova Ka.,Linette M.,15,64,2950,868,2015,1
Hard,2nd Round,Duan Y.Y.,Kichenok L.,123,414,463,78,2015,1
Hard,2nd Round,Kulichkova E.,Rodina E.,103,84,599,729,2015,1
Hard,2nd Round,Kovinic D.,Pereira T.,75,46,800,1107,2015,1
Hard,2nd Round,Radwanska A.,Wang Q.,6,104,3515,589,2015,1
Hard,Quarterfinals,Pliskova Ka.,Babos T.,15,74,2950,801,2015,1
Hard,Quarterfinals,Kovinic D.,Duan Y.Y.,75,123,800,463,2015,1
Hard,Quarterfinals,Radwanska A.,Kulichkova E.,6,103,3515,599,2015,1
Hard,Semifinals,Kovinic D.,Jovanovski B.,75,90,800,690,2015,1
Hard,The Final,Radwanska A.,Kovinic D.,6,75,3515,800,2015,1
Hard,1st Round,Lucic M.,Witthoeft C.,69,63,855,903,2015,1
Hard,1st Round,Maria T.,Andrianjafitrimo T.,73,542,833,46,2015,1
Hard,1st Round,Doi M.,Petkovic A.,92,20,664,2445,2015,1
Hard,1st Round,Barthel M.,Stephens S.,55,28,985,1715,2015,1
Hard,1st Round,Larsson J.,Mitu A.,56,93,981,660,2015,1
Hard,1st Round,Strycova B.,Wickmayer Y.,42,48,1170,1043,2015,1
Hard,1st Round,Allertova D.,Cepelova J.,64,150,889,356,2015,1
Hard,1st Round,Errani S.,Coin J.,18,188,2525,266,2015,1
Hard,1st Round,Voegele S.,Radwanska U.,148,90,366,674,2015,1
Hard,1st Round,Ivanovic A.,Watson H.,12,54,3145,994,2015,1
Hard,1st Round,Van Uytvanck A.,Hogenkamp R.,47,131,1062,424,2015,1
Hard,1st Round,Friedsam A.L.,Beck A.,96,57,655,976,2015,1
Hard,1st Round,Tatishvili A.,Dodin O.,110,122,544,465,2015,1
Hard,1st Round,Siegemund L.,Bacsinszky T.,101,10,643,3157,2015,1
Hard,1st Round,Jankovic J.,Minella M.,22,167,2345,311,2015,1
Hard,2nd Round,Barthel M.,Maria T.,55,73,985,833,2015,1
Hard,2nd Round,Lucic M.,Errani S.,69,18,855,2525,2015,1
Hard,2nd Round,Strycova B.,Larsson J.,42,56,1170,981,2015,1
Hard,2nd Round,Voegele S.,Friedsam A.L.,148,96,366,655,2015,1
Hard,2nd Round,Siegemund L.,Flipkens K.,101,98,643,652,2015,1
Hard,2nd Round,Jankovic J.,Tatishvili A.,22,110,2345,544,2015,1
Hard,2nd Round,Van Uytvanck A.,Ivanovic A.,47,12,1062,3145,2015,1
Hard,Quarterfinals,Barthel M.,Lucic M.,55,69,985,855,2015,1
Hard,Quarterfinals,Voegele S.,Siegemund L.,148,101,366,643,2015,1
Hard,Quarterfinals,Van Uytvanck A.,Strycova B.,47,42,1062,1170,2015,1
Hard,Quarterfinals,Doi M.,Jankovic J.,92,22,664,2345,2015,1
Hard,Semifinals,Barthel M.,Voegele S.,55,148,985,366,2015,1
Hard,Semifinals,Doi M.,Van Uytvanck A.,92,47,664,1062,2015,1
Hard,The Final,Doi M.,Barthel M.,92,55,664,985,2015,1
Hard,1st Round,Cibulkova D.,Vesnina E.,33,111,1336,538,2015,1
Hard,1st Round,Begu I.,Pironkova T.,29,52,1630,1010,2015,1
Hard,1st Round,Kuznetsova S.,Siniakova K.,32,95,1378,655,2015,1
Hard,1st Round,Tsurenko L.,Krunic A.,37,94,1289,659,2015,1
Hard,1st Round,Gasparyan M.,Lepchenko V.,66,44,868,1125,2015,1
Hard,1st Round,Schmiedlova A.,Sasnovich A.,26,103,1791,610,2015,1
Hard,1st Round,Sevastova A.,Govortsova O.,134,70,420,851,2015,1
Hard,1st Round,Pavlyuchenkova A.,Niculescu M.,31,45,1565,1125,2015,1
Hard,1st Round,Gavrilova D.,Cornet A.,36,41,1300,1235,2015,1
Hard,1st Round,Kasatkina D.,Kania P.,104,142,610,392,2015,1
Hard,1st Round,Pliskova Ka.,Dulgheru A.,15,58,2955,973,2015,1
Hard,2nd Round,Suarez Navarro C.,Cibulkova D.,14,33,3075,1336,2015,1
Hard,2nd Round,Pavlyuchenkova A.,Safarova L.,31,9,1565,3221,2015,1
Hard,2nd Round,Tsurenko L.,Schmiedlova A.,37,26,1289,1791,2015,1
Hard,2nd Round,Gasparyan M.,Mladenovic K.,66,27,868,1760,2015,1
Hard,2nd Round,Pennetta F.,Gavrilova D.,8,36,3372,1300,2015,1
Hard,2nd Round,Kasatkina D.,Begu I.,104,29,610,1630,2015,1
Hard,2nd Round,Sevastova A.,Pliskova Ka.,134,15,420,2955,2015,1
Hard,2nd Round,Kuznetsova S.,Koukalova K.,32,107,1378,593,2015,1
Hard,Quarterfinals,Tsurenko L.,Pennetta F.,37,8,1289,3372,2015,1
Hard,Quarterfinals,Kasatkina D.,Suarez Navarro C.,104,14,610,3075,2015,1
Hard,Quarterfinals,Kuznetsova S.,Sevastova A.,32,134,1378,420,2015,1
Hard,Quarterfinals,Pavlyuchenkova A.,Gasparyan M.,31,66,1565,868,2015,1
Hard,Semifinals,Pavlyuchenkova A.,Kasatkina D.,31,104,1565,610,2015,1
Hard,Semifinals,Kuznetsova S.,Tsurenko L.,32,37,1378,1289,2015,1
Hard,The Final,Kuznetsova S.,Pavlyuchenkova A.,32,31,1378,1565,2015,1
Hard,Round Robin,Halep S.,Pennetta F.,2,8,5790,3252,2015,1
Hard,Round Robin,Sharapova M.,Radwanska A.,4,6,4322,3425,2015,1
Hard,Round Robin,Muguruza G.,Safarova L.,3,9,4511,3221,2015,1
Hard,Round Robin,Pennetta F.,Radwanska A.,8,6,3252,3425,2015,1
Hard,Round Robin,Sharapova M.,Halep S.,4,2,4322,5790,2015,1
Hard,Round Robin,Kvitova P.,Safarova L.,5,9,3491,3221,2015,1
Hard,Round Robin,Muguruza G.,Kerber A.,3,7,4511,3400,2015,1
Hard,Round Robin,Muguruza G.,Kvitova P.,3,5,4511,3491,2015,1
Hard,Round Robin,Safarova L.,Kerber A.,9,7,3221,3400,2015,1
Hard,Semifinals,Radwanska A.,Muguruza G.,6,3,3425,4511,2015,1
Hard,Semifinals,Kvitova P.,Sharapova M.,5,4,3491,4322,2015,1
Hard,The Final,Radwanska A.,Kvitova P.,6,5,3425,3491,2015,1
Hard,Round Robin,Svitolina E.,Petkovic A.,20,24,2410,2106,2015,1
Hard,Round Robin,Vinci R.,Kuznetsova S.,15,26,2655,1847,2015,1
Hard,Round Robin,Pliskova Ka.,Jankovic J.,13,21,2955,2345,2015,1
Hard,Round Robin,Williams V.,Zheng S.,11,75,3091,789,2015,1
Hard,Round Robin,Kuznetsova S.,Wozniacki C.,26,17,1847,2641,2015,1
Hard,Round Robin,Pliskova Ka.,Errani S.,13,18,2955,2525,2015,1
Hard,Round Robin,Svitolina E.,Suarez Navarro C.,20,12,2410,3030,2015,1
Hard,Round Robin,Schmiedlova A.,Vinci R.,28,15,1810,2655,2015,1
Hard,Round Robin,Keys M.,Zheng S.,19,75,2495,789,2015,1
Hard,Semifinals,Williams V.,Vinci R.,11,15,3091,2655,2015,1
Hard,Semifinals,Pliskova Ka.,Svitolina E.,13,20,2955,2410,2015,1
Hard,1st Round,Ostapenko J.,Larsson J.,84,56,749,981,2016,1
Hard,1st Round,Witthoeft C.,Maria T.,64,74,913,824,2016,1
Hard,1st Round,Kuznetsova S.,Barthel M.,25,45,2006,1135,2016,1
Hard,1st Round,Hibino N.,Duque Marino M.,66,78,907,792,2016,1
Hard,1st Round,Dulgheru A.,Van Uytvanck A.,69,44,879,1149,2016,1
Hard,1st Round,Stephens S.,Hercog P.,30,73,1715,835,2016,1
Hard,1st Round,Falconi I.,Vandeweghe C.,76,37,797,1247,2016,1
Hard,1st Round,Mchale C.,Doi M.,63,54,915,1000,2016,1
Hard,1st Round,Goerges J.,Hradecka L.,50,53,1040,1009,2016,1
Hard,1st Round,Paszek T.,Schiavone F.,172,114,312,541,2016,1
Hard,1st Round,Strycova B.,Bertens K.,42,104,1170,618,2016,1
Hard,1st Round,Flipkens K.,Mattek-Sands B.,85,60,725,922,2016,1
Hard,1st Round,Wozniacki C.,Kovinic D.,17,57,2641,978,2016,1
Hard,1st Round,Broady N.,Ivanovic A.,122,16,500,2645,2016,1
Hard,1st Round,Erakovic M.,Putintseva Y.,135,77,413,793,2016,1
Hard,2nd Round,Stephens S.,Witthoeft C.,30,64,1715,913,2016,1
Hard,2nd Round,Paszek T.,Kuznetsova S.,172,25,312,2006,2016,1
Hard,2nd Round,Hibino N.,Kasatkina D.,66,75,907,812,2016,1
Hard,2nd Round,Broady N.,Ostapenko J.,122,84,500,749,2016,1
Hard,2nd Round,Flipkens K.,Falconi I.,85,76,725,797,2016,1
Hard,2nd Round,Goerges J.,Strycova B.,50,42,1040,1170,2016,1
Hard,2nd Round,Dulgheru A.,Erakovic M.,69,135,879,413,2016,1
Hard,2nd Round,Wozniacki C.,Mchale C.,17,63,2641,915,2016,1
Hard,Quarterfinals,Paszek T.,Flipkens K.,172,85,312,725,2016,1
Hard,Quarterfinals,Goerges J.,Hibino N.,50,66,1040,907,2016,1
Hard,Semifinals,Goerges J.,Paszek T.,50,172,1040,312,2016,1
Hard,Semifinals,Stephens S.,Wozniacki C.,30,17,1715,2641,2016,1
Hard,The Final,Stephens S.,Goerges J.,30,50,1715,1040,2016,1
Hard,1st Round,Lepchenko V.,Schmiedlova A.,47,26,1125,1875,2016,1
Hard,1st Round,Cibulkova D.,Wickmayer Y.,38,41,1246,1202,2016,1
Hard,1st Round,Cornet A.,Mladenovic K.,43,29,1155,1725,2016,1
Hard,1st Round,Petkovic A.,Pereira T.,24,46,2185,1132,2016,1
Hard,1st Round,Crawford S.,Hon P.,142,336,399,117,2016,1
Hard,1st Round,Vinci R.,Jankovic J.,15,21,2785,2445,2016,1
Hard,1st Round,Suarez Navarro C.,Tomljanovic A.,13,65,3090,910,2016,1
Hard,1st Round,Brengle M.,Bondarenko K.,40,89,1238,703,2016,1
Hard,1st Round,Kerber A.,Giorgi C.,10,35,3590,1325,2016,1
Hard,1st Round,Stosur S.,Cepelova J.,27,147,1865,380,2016,1
Hard,1st Round,Azarenka V.,Vesnina E.,22,115,2276,538,2016,1
Hard,1st Round,Makarova E.,Gasparyan M.,23,61,2201,921,2016,1
Hard,2nd Round,Vinci R.,Cibulkova D.,15,38,2785,1246,2016,1
Hard,2nd Round,Pavlyuchenkova A.,Cornet A.,28,43,1840,1155,2016,1
Hard,2nd Round,Suarez Navarro C.,Stosur S.,13,27,3090,1865,2016,1
Hard,2nd Round,Kerber A.,Brengle M.,10,40,3590,1238,2016,1
Hard,2nd Round,Crawford S.,Bencic B.,142,14,399,2900,2016,1
Hard,2nd Round,Azarenka V.,Bonaventure Y.,22,170,2276,321,2016,1
Hard,2nd Round,Lepchenko V.,Muguruza G.,47,3,1125,5200,2016,1
Hard,Quarterfinals,Kerber A.,Pavlyuchenkova A.,10,28,3590,1840,2016,1
Hard,Quarterfinals,Crawford S.,Petkovic A.,142,24,399,2185,2016,1
Hard,Quarterfinals,Suarez Navarro C.,Lepchenko V.,13,47,3090,1125,2016,1
Hard,Quarterfinals,Azarenka V.,Vinci R.,22,15,2276,2785,2016,1
Hard,Semifinals,Kerber A.,Suarez Navarro C.,10,13,3590,3090,2016,1
Hard,The Final,Azarenka V.,Kerber A.,22,10,2276,3590,2016,1
Hard,1st Round,Babos T.,Rodina E.,70,87,863,716,2016,1
Hard,1st Round,Friedsam A.L.,Jovanovski B.,95,79,668,785,2016,1
Hard,1st Round,Begu I.,Arruabarrena L.,31,86,1630,718,2016,1
Hard,1st Round,Niculescu M.,Sevastova A.,39,113,1245,551,2016,1
Hard,1st Round,Diyas Z.,Zhang K.L.,52,140,1025,400,2016,1
Hard,1st Round,Siniakova K.,Mitu A.,102,96,621,655,2016,1
Hard,1st Round,Wang Q.,Konta J.,110,48,576,1107,2016,1
Hard,1st Round,Gibbs N.,Smitkova T.,109,125,579,468,2016,1
Hard,1st Round,Zhang S.,Khromacheva I.,139,180,403,287,2016,1
Hard,1st Round,Kontaveit A.,Shvedova Y.,91,67,691,899,2016,1
Hard,1st Round,Bouchard E.,Vekic D.,49,103,1064,620,2016,1
Hard,1st Round,King V.,Voegele S.,412,119,79,523,2016,1
Hard,1st Round,Zheng S.,Kvitova P.,72,6,840,4220,2016,1
Hard,2nd Round,Babos T.,Niculescu M.,70,39,863,1245,2016,1
Hard,2nd Round,Riske A.,Hsieh S.W.,97,93,652,677,2016,1
Hard,2nd Round,Bouchard E.,Gibbs N.,49,109,1064,579,2016,1
Hard,2nd Round,Wang Q.,King V.,110,412,576,79,2016,1
Hard,2nd Round,Siniakova K.,Diyas Z.,102,52,621,1025,2016,1
Hard,2nd Round,Radwanska A.,Zhang S.,5,139,4500,403,2016,1
Hard,2nd Round,Kontaveit A.,Zheng S.,91,72,691,840,2016,1
Hard,Quarterfinals,Riske A.,Kontaveit A.,97,91,652,691,2016,1
Hard,Quarterfinals,Babos T.,Bouchard E.,70,49,863,1064,2016,1
Hard,Quarterfinals,Radwanska A.,Wang Q.,5,110,4500,576,2016,1
Hard,Quarterfinals,Friedsam A.L.,Siniakova K.,95,102,668,621,2016,1
Hard,Semifinals,Riske A.,Babos T.,97,70,652,863,2016,1
Hard,Semifinals,Radwanska A.,Friedsam A.L.,5,95,4500,668,2016,1
Hard,The Final,Radwanska A.,Riske A.,5,97,4500,652,2016,1
Hard,1st Round,Gasparyan M.,Inglis M.,60,780,938,19,2016,1
Hard,1st Round,Cornet A.,Allertova D.,42,67,1180,917,2016,1
Hard,1st Round,Van Uytvanck A.,Witthoeft C.,44,63,1149,925,2016,1
Hard,1st Round,Giorgi C.,Diyas Z.,35,52,1325,995,2016,1
Hard,1st Round,Osaka N.,Wolfe J.,145,110,389,573,2016,1
Hard,1st Round,Hibino N.,Parmentier P.,58,120,955,523,2016,1
Hard,1st Round,Bertens K.,Brengle M.,103,39,618,1213,2016,1
Hard,1st Round,Beck A.,Nara K.,56,84,976,760,2016,1
Hard,1st Round,Cibulkova D.,Konta J.,37,49,1246,1107,2016,1
Hard,1st Round,Birrell K.,Kovinic D.,341,55,113,978,2016,1
Hard,1st Round,Cepede Royg V.,Pous-T. L.,142,188,399,265,2016,1
Hard,1st Round,Larsson J.,Strycova B.,54,48,981,1120,2016,1
Hard,1st Round,Niculescu M.,Mchale C.,38,66,1245,920,2016,1
Hard,1st Round,Watson H.,Pereira T.,53,46,994,1132,2016,1
Hard,2nd Round,Giorgi C.,Hibino N.,35,58,1325,955,2016,1
Hard,2nd Round,Larsson J.,Gasparyan M.,54,60,981,938,2016,1
Hard,2nd Round,Cornet A.,Cepede Royg V.,42,142,1180,399,2016,1
Hard,2nd Round,Barthel M.,Osaka N.,45,145,1135,389,2016,1
Hard,2nd Round,Bertens K.,Beck A.,103,56,618,976,2016,1
Hard,2nd Round,Cibulkova D.,Birrell K.,37,341,1246,113,2016,1
Hard,2nd Round,Watson H.,Niculescu M.,53,38,994,1245,2016,1
Hard,Quarterfinals,Cornet A.,Barthel M.,42,45,1180,1135,2016,1
Hard,Quarterfinals,Bouchard E.,Giorgi C.,47,35,1123,1325,2016,1
Hard,Quarterfinals,Larsson J.,Watson H.,54,53,981,994,2016,1
Hard,The Final,Cornet A.,Bouchard E.,42,47,1180,1123,2016,1
Hard,1st Round,Pironkova T.,Tsurenko L.,61,33,936,1422,2016,1
Hard,1st Round,Schmiedlova A.,Bacsinszky T.,29,13,1875,2954,2016,1
Hard,1st Round,Kuznetsova S.,Patterson T.,25,462,2035,64,2016,1
Hard,1st Round,Jankovic J.,Vandeweghe C.,21,41,2445,1188,2016,1
Hard,1st Round,Garcia C.,Mladenovic K.,34,30,1420,1725,2016,1
Hard,1st Round,Pliskova Ka.,Ivanovic A.,11,22,3285,2341,2016,1
Hard,1st Round,Kerber A.,Svitolina E.,7,20,3710,2465,2016,1
Hard,1st Round,Makarova E.,Hradecka L.,23,57,2255,971,2016,1
Hard,1st Round,Pavlyuchenkova A.,Arruabarrena L.,28,89,1880,718,2016,1
Hard,1st Round,Errani S.,Suarez Navarro C.,19,12,2525,3175,2016,1
Hard,1st Round,Lisicki S.,Hercog P.,32,73,1568,835,2016,1
Hard,1st Round,Stosur S.,Vinci R.,27,15,1890,2855,2016,1
Hard,1st Round,Puig M.,Rybarikova M.,94,77,690,794,2016,1
Hard,1st Round,Bencic B.,Lucic M.,14,69,2900,860,2016,1
Hard,2nd Round,Makarova E.,Kerber A.,23,7,2255,3710,2016,1
Hard,2nd Round,Puig M.,Schmiedlova A.,94,29,690,1875,2016,1
Hard,2nd Round,Kuznetsova S.,Lisicki S.,25,32,2035,1568,2016,1
Hard,2nd Round,Bencic B.,Pironkova T.,14,61,2900,936,2016,1
Hard,2nd Round,Pliskova Ka.,Pavlyuchenkova A.,11,28,3285,1880,2016,1
Hard,2nd Round,Stosur S.,Hantuchova D.,27,88,1890,724,2016,1
Hard,2nd Round,Halep S.,Garcia C.,2,34,5880,1420,2016,1
Hard,Quarterfinals,Kuznetsova S.,Errani S.,25,19,2035,2525,2016,1
Hard,Quarterfinals,Halep S.,Pliskova Ka.,2,11,5880,3285,2016,1
Hard,Quarterfinals,Puig M.,Stosur S.,94,27,690,1890,2016,1
Hard,Quarterfinals,Bencic B.,Makarova E.,14,23,2900,2255,2016,1
Hard,Semifinals,Puig M.,Bencic B.,94,14,690,2900,2016,1
Hard,Semifinals,Kuznetsova S.,Halep S.,25,2,2035,5880,2016,1
Hard,The Final,Kuznetsova S.,Puig M.,25,94,2035,690,2016,1
Hard,1st Round,Gasparyan M.,Errani S.,58,19,959,2525,2016,1
Hard,1st Round,Gavrilova D.,Hradecka L.,39,53,1275,979,2016,1
Hard,1st Round,Kvitova P.,Kumkhum L.,7,158,3642,349,2016,1
Hard,1st Round,Suarez Navarro C.,Golubic V.,11,149,3175,377,2016,1
Hard,1st Round,Friedsam A.L.,Dominguez Lino L.,82,100,770,643,2016,1
Hard,1st Round,Gibbs N.,Koukalova K.,106,99,609,645,2016,1
Hard,1st Round,Sakkari M.,Wang Yaf.,170,138,322,412,2016,1
Hard,1st Round,Williams S.,Giorgi C.,1,36,9945,1325,2016,1
Hard,1st Round,Hsieh S.W.,Ostapenko J.,90,81,717,771,2016,1
Hard,1st Round,Wang Q.,Stephens S.,102,26,621,1965,2016,1
Hard,1st Round,Davis L.,Pavlyuchenkova A.,103,28,618,1880,2016,1
Hard,1st Round,Nara K.,Dodin O.,94,147,680,378,2016,1
Hard,1st Round,Putintseva Y.,Wozniacki C.,76,18,793,2571,2016,1
Hard,1st Round,Radwanska A.,Mchale C.,4,65,4670,920,2016,1
Hard,1st Round,Han X.,Duque Marino M.,162,77,346,792,2016,1
Hard,1st Round,Vinci R.,Paszek T.,15,126,2825,439,2016,1
Hard,1st Round,Bencic B.,Riske A.,13,88,3030,722,2016,1
Hard,1st Round,Kuznetsova S.,Hantuchova D.,20,89,2475,719,2016,1
Hard,1st Round,Falconi I.,Tatishvili A.,74,101,807,624,2016,1
Hard,1st Round,Sasnovich A.,Rodina E.,105,91,610,716,2016,1
Hard,1st Round,Niculescu M.,Pereira T.,40,46,1245,1132,2016,1
Hard,1st Round,Puig M.,Linette M.,52,93,990,699,2016,1
Hard,1st Round,Konjuh A.,Radwanska U.,87,108,730,602,2016,1
Hard,1st Round,Babos T.,Watson H.,60,79,943,774,2016,1
Hard,1st Round,Sharapova M.,Hibino N.,5,56,4542,970,2016,1
Hard,1st Round,Kulichkova E.,Petkovic A.,109,25,601,2230,2016,1
Hard,1st Round,Pliskova Kr.,Stosur S.,114,27,548,1935,2016,1
Hard,1st Round,Beck A.,Hon P.,55,335,976,117,2016,1
Hard,1st Round,Keys M.,Diyas Z.,17,57,2600,965,2016,1
Hard,1st Round,Muguruza G.,Kontaveit A.,3,85,5101,743,2016,1
Hard,1st Round,Makarova E.,Inglis M.,24,779,2300,19,2016,1
Hard,1st Round,King V.,Barthel M.,349,44,109,1165,2016,1
Hard,1st Round,Flipkens K.,Lucic M.,80,68,773,860,2016,1
Hard,1st Round,Siegemund L.,Bertens K.,97,95,654,678,2016,1
Hard,1st Round,Bacsinszky T.,Siniakova K.,14,98,2954,651,2016,1
Hard,1st Round,Konta J.,Williams V.,47,10,1098,3511,2016,1
Hard,1st Round,Jankovic J.,Hercog P.,22,72,2445,835,2016,1
Hard,1st Round,Maria T.,Govortsova O.,73,71,824,835,2016,1
Hard,1st Round,Shvedova Y.,Pironkova T.,70,78,839,781,2016,1
Hard,1st Round,Svitolina E.,Duval V.,21,654,2465,30,2016,1
Hard,1st Round,Pliskova Ka.,Birrell K.,12,296,3090,142,2016,1
Hard,1st Round,Lepchenko V.,Tsurenko L.,51,35,1040,1398,2016,1
Hard,1st Round,Sevastova A.,Wolfe J.,113,122,551,491,2016,1
Hard,1st Round,Osaka N.,Vekic D.,127,104,436,616,2016,1
Hard,1st Round,Ivanovic A.,Patterson T.,23,459,2341,65,2016,1
Hard,1st Round,Lisicki S.,Cetkovska P.,32,132,1622,423,2016,1
Hard,1st Round,Goerges J.,Mitu A.,45,96,1160,655,2016,1
Hard,1st Round,Zheng S.,Witthoeft C.,83,62,760,925,2016,1
Hard,1st Round,Dulgheru A.,Sanders S.,61,355,926,107,2016,1
Hard,1st Round,Arruabarrena L.,Zanevska M.,86,146,742,385,2016,1
Hard,1st Round,Kovinic D.,Crawford S.,54,107,977,604,2016,1
